913305169	'''Patience+	'''ソリティア+
827626939	Versatile Cam -Let's use various functions and effects easily-	多用途カメラ -手軽で簡単に色々な機能やエフェクトを使おう-
824871664	Alien Camera - Manual & Mirror Camera with Awesome Filters and Photo Editor	エイリアンカメラ - マニュアル / ミラーカメラ & パワフルなフォトエディター
901266194	Pro Camera FX 360 Plus - Best Photo Editor and Stylish Camera Filters Effects	Pro Camera FX 360 Plus - ベストフォトエディタとスタイリッシュなカメラフィルター効果
478602537	Frosty Camera Free - Christmas Photo Booth!	冷凍カメラ
987204589	Travel Camera HD	トラベルカメラHD
888218864	Beauty Camera-Make beauty outstanding&selfie photo editor	Beauty Camera-美白を極めた自撮り用写真加工アプリ！
982796211	Cotton Candy Land - Crazy cooking fever & chef kitchen adventure game	綿菓子ランド - クレイジー調理発熱＆シェフのキッチンアドベンチャーゲーム
816734020	Cotton Candy Mania! - cooking games	コットンキャンディマニア！ - フリークッキングゲーム
956728528	Limousine Car Driver Simulator 3D – Drive the luxury limo & take the vip guests on city tour	リムジンカードライバーシミュレーター3D - 高級リムジンをドライブ＆市内観光にゲストを取る
928375610	Cake Car Model	プロダクションカーケーキ
977068959	City Car Parking Game - Real Expert Driving Simulator	市駐車場ゲーム - 本当の専門家運転シミュレータ
969945968	Crazy Car Salon - Wash & Design Your Vehicle in Auto Carwash Service Station	クレイジーカーサロン - 自動洗車サービスステーションにおけるウォッシュ＆デザインあなたの車
972085827	Police Car vs. Thief Driving & Racing - Arrest Robbers being Cop Duty Officer	逮捕強盗という警官のデューティ·オフィサー - 泥棒駆動＆レーシング対警察の車
895338642	Kana Card | 仮名カード	Kana Card | 仮名カード
735982337	X-mas Cartoon game Jigsaw Puzzle for kids and toddlers	無料のジグソーパズル・クリスマス子供や就学前の幼児 子供の 子
590229015	Greedy Cat	欲張りにゃんこ
552317652	Bubble Catcher	バブルキャッチャー
809605094	A Certain Hero's Escape Again	脱出ゲーム「やっぱりあいつ勇者やめるって」
664992767	Cloud ChalkBoard for iPad	クラウド黒板 for iPad
466382340	Real ChalkBoard for iPhone	リアル黒板 for iPhone
978598204	Math Challenges You - Fun Maths Game For Children And Adults Free	数学の挑戦 - 子供のための楽しい数学のゲーム、無料の大人
670120398	Pitch Change / Equalizer	ピッチシフト（音程変更）／イコライザー
922850301	Anime Characters Quiz : Fullmetal Alchemist Edition	Fullmetal Alchemist漫画クイズ - Fullmetal Alchemist Edition
963621782	Crazy Chaser	カナちゃんのひみつ
820693434	Love Chaser - Love Adventure	愛を求め記- のび太冒険記
906557917	Clumsy Chef Laundry	勤労小コック
946833093	Running Chick	実行チック
910956958	Save Chicken	助けてチキン
924425960	ABC Christmas games for children to train your spell-ing skills with Xmas animals of the forest	ABC 子供のためのメリークリスマスゲーム： 学ぶ 森の動物との言葉やアルファベットを書き込む
594709939	CameraGPS Chunk	カメラGPS 一葉
958565102	911 City Rescue Helicopter Sim 3D	911都市救助ヘリコプターシミュレータ
353487520	BBTimeTable Classic	BB時間割 クラシック
954774210	City Clicker Hero	シティクリックヒーロー
986373222	Hill Climb Challenge Game	ヒルチャレンジゲームを登る
492315775	Alarm Clock + Timer Free	目覚し時計 + タイマー
474729978	Alarm Clock Plus Free	アラーム時計プラスFree
581935150	Shadow Clone Camera	分身カメラ　Shadow Clone Camera
946756830	Beautiful Clothes Puzzle Game	美しい服パズルゲーム
970311816	QR Code and Barcode Reader & Generator - Scan Barcode, ID and Tags also with Price Check to Save Time	QR コードとバーコード リーダーでスキャン バーコード ジェネレーター ID & もチェック価格タグで時間を節約
977278924	My Coffee Shop - Coffeehouse Management Game	My Coffee Shop - コーヒーショップ
908263859	Handpicked Collection of Best Motivational Quotations and Sayings	最高の動機付けの引用やことわざの厳選されたコレクション
486312417	Smile Collector FREE edition	いっしょにスマコレ（無料版）
934267922	Which Color?  Check your taste of art.	ここは何色？ 芸術センス判定クイズ
928520262	Animals Coloring Book for Kids who Learn to Color	アクティブ！塗り絵の本 猫、犬、魚、豚、鳥とオウムのような画像：子供のための動物の
921520063	Toddler Coloring Pages	幼児のぬりえページ
435110888	Insect Coloring for Kids Lite	やさしい昆虫ぬりえLite
961297338	Zergs Coming 2 - Angel Avenger Free	Zergs Coming 2 - エンジェルアヴェンジャー
984971767	Easy Cookie Recipes Free - Healthy breakfast or dinner recipe	簡単にクッキーのレシピ無料 - 健康的な朝食や夕食のレシピ
789622568	Fortune Cookie2 [Free]	フォーチュンクッキー2 [無料]
662621208	Crazy Cooking Fight (Free cartoon)	まな板の上の乞い（無料ギャグ漫画）
868719737	Popcorn Cooking Game - Salty Snack Maker	Popcorn Cooking Game - ポップコーンクッキングゲーム -スナックメーカー
961642744	123 Count-ing & Learn-ing Number-s To Ten With Dino-saur. My Kid-s & Baby First Free Education-al Game-s	ディノスと子供のための123のカウントゲーム：私の最初のフリーの数学演習。ちょうど10カウントを学ぶ
673956358	Patience Counter 072	我慢カウンター 禁欲記録 072
772774965	Fitness Course for Men - Russian - Build Muscle, Lose Fat, Be Healthy, Shape Your Body With The Under 24 Workout - Free Video	フィットネスオンライン - 読むほどに痩せる　ダイエット・美容・健康 - Russian
935796391	Tower Craft Building	タワークラフト
956730544	Orange Cranberry Oatmeal	ストロベリーオートミール
937167152	Oni Crash HD	おに  クラッシュ - Oni Crash HD
684176897	Escape: Crazy Stone	脱出ゲーム: クレイジーストーン
925231381	Ice Cream Maker – Kids free delicious frozen yogurt parlour and ice candy shop	アイスクリームメーカー - キッズ無料おいしいフローズンヨーグルトパーラー、アイスキャンデーの店
504498770	Ice Cream Now-Cooking game	今すぐアイスクリームしよう
762257081	QRCode Creator, Buider & Reader	クリエイター, ビルダー & リーダー QRコード
430798109	Gourmet Creature Hungry Mogumon	美食生命体はらぺこモグモン
994064034	City Crime Reporter Simulator 3D	市犯罪レポーターシミュレータ3D
984487888	Froggy Crossing The Road Free Game : Jumping In Hazard Jungle Over Ostacles Yummy Coin Endless Game	カエルクロッシングザ·ロード無料ゲーム：ジャンプでハザードジャングルオーバーOstaclesおいしいコインエンドレスゲーム
888202390	Clown Crush - The Magical Adventure (Free Game)	ピエロクラッシュ - マジカルアドベンチャー（無料ゲーム）
959810900	Happy Cup Cakes-EN	ハッピーカップケーキ、幼児ゲーム、母と子の遊び-EN
950547700	The Cute Girl Dentist	かわいい女の子の歯科医
532930353	A Cute Slider 15 Puzzle ™	A No1  かわいい パズルゲーム 15 パズル Puzzle ™
960788650	Washington D.C. (USA United States) Offline GPS Map & Travel Guide Free	ワシントン (アメリカ合衆国アメリカ合衆国) オフラインマップ、トラベルガイド。無料版
947752363	Star Dance	スターダンス
933669967	Slash Dash Ninja	スラッシュダッシュ忍者
1001924202	MFF Database for Mobius Final Fantasy	メビウスFF攻略フレンド募集掲示板 for メビウスファイナルファンタジー
777532831	Race Day - Multiplayer Racing	Race Day - 複数プレイヤーレース
961919991	Valentine Day Lunch Box	バレンタインデーのランチ
949858445	Amazing Deep Blue Frozen Sea - Tap & Don't Fall Game Free	アメージングディープブルー冷凍シー - タップ＆フォールしないでくださいゲーム無料
740426896	Toy Defense 3: Fantasy HD Free – strategy	Toy Defense 3: Fantasy HD Free - ストラテジー
874213666	Super Delicious Cake HD -The hottest cake cooking games for girls and kids! Free!	スーパーおいしいケーキHD - 女の子と子供のための最も熱いケーキ料理ゲーム！無料です！
946919353	Kitchen Design - kitchen plans, interior design and decor in 2D & 3D	キッチンデザイン – 2Dおよび高解像度3Dでキッチンの間取り図やインテリアデザインを作成します
781338790	Original Design Creation Wallpaper by ODC	ODCによるオリジナルデザイン作成の壁紙
941627007	Fashion Design Dress Up Game: Beauty Makeover Salon and Fantasy Boutique for Girls	女の子のためのファッションゲーム: 美容メイクアップサロン - ゲームをドレスアップ
888967667	Photo Design Studio HD - 25+ Image Effects, Filter Gallery & Custom Editing Tools	フォトデザインスタジオハイビジョン - 効果、ぼかし、フォーカスのフィルタギャラリーとカスタム編集ツール
631475920	Multipurpose Dice	多目的サイコロ
578104093	Japanese Dictionary English Free With Sound - 音声付きの無料日本語辞書への英語	Japanese Dictionary English Free With Sound - 音声付きの無料日本語辞書への英語
827112805	Find Differences 10	間違い探し 10
723119547	Tappy Dig - Virtual Pet Fox Game	Tappy Dig - 仮想キツネのゲーム
908800020	3D Dino-saur Jurassic T-Rex Egg Juggle Sim-ulator - Free Game	3D恐竜ジュラ紀の卵ジャグリングシミュレータ - 無料ゲーム
817059896	Duck Dive: Flappy Prey Bird Fishing	アヒル ダイビング：  ゆる 餌食 釣り
655359355	Amazing Dodos Free	ビビビッグ、ススちゃん(Amazing Dodo Free)
990945334	Hot Dog Restaurant - Make fast food on the street in this crazy kitchen cooking game	ホットドッグのレストラン - このクレイジーなキッチン調理ゲームで路上でファーストフードを作ります
882264607	Action Doge in the Line	Action Doge in the Line - ライン内のアクションドージェ
937620952	Video Download Browser	動画ダウンロード browser
733735644	Video Downloader - Download and Save Videos	ビデオをダウンロード - ダウンロードし、ビデオを保存
492030385	Tap Dragon	ドラゴン タッチ
951674200	Doodle Drawing Board for Kids	いたずら書き 製図板 子供のための
890433686	Party Dress Up Game For Girls: Fashion, Makeup and Makeover Girl Games	女の子のためのパーティードレスアップゲーム - 高級ファッションコレクション – メイク＆ビューティ女の子向けのゲーム
692083246	Fashion Dress Up – 3D Game for Girls	ファションドレスアップ － 3D 女性のゲーム
906590510	Stickman Dressup & Makeover	バッタードレスアップ＆メイク
896995474	Taxi Driver Rush Simulator 3D	タクシー運転手のラッシュシミュレータ3D
983172291	Car Driving 3D	カー運転3D (Car Driving 3D)
407553383	Xmas Drum for Free!	クリスマスドラム（無料）
442405249	Bongo Drums	ボンゴドラム
814930429	Crazy Duck Flying	狂気のアヒルの飛行 - 最高の無料のクールなゲームズをプレイ アプリおすすめ飛行機オセロオススメ脱出最新マウンテンマリオランキンググリーきせかえ野球サッカーテトリス着せ替え
762212281	Rubber Ducky Shooter: Addictive Shooting Game for Kids	ラバーダッキーシューター：　遊んで辞められないシューティング子のゲーム
867463928	Profile E-Line Shaper	横顔E-ライン整形 - あなたの写真を美容的にバランスの良い美横顔に変換！！
975997262	Wild Eagle Flight Simulator 3D	ワイルドイーグルフライトシミュレータ3D
817166260	Hoppy Easter Egg Baby Hunt  - Fun Smashy and Jumpy Adventure Challenge HD	HDたまごタイニーベビー卵をタップしてジャンプアドベンチャーチャレンジ
657015750	Fast Edits - Make and Create Fast Quick Edit for Your Photos w/ Image Effect & Editing Effects	高速な編集が - を確認し、あなたの写真W/画像エフェクトと編集エフェクトのための高速クイックエディットを作成
423317011	Catch Eels!!	うなぎ
875179162	OSSAN Eggs! mini -Summer Ver.-	おっさんたまご ちょっとだけよ～夏～
877224217	Dubstep Electro Drum	ダブステップ、エレクトロドラム
954365121	Nature Element Match - Forest Stones	自然要素コンビネーション - 森林ストーンズ
450734513	Smiley&Emoticons5000 EmojiSmiley　LINE	Girl's顔文字BOOK　【人気のハートデコ機能で今の気持ちを表現！顔文字アプリ！種類が豊富で全て無料】
974554737	Kingdom Empire	王国ビルディング
599273110	Children's English listening training	少年の英語のヒアリング能力
921447559	Sweet Escape - New and Challenging Unblock Puzzle Game	スイート エスケープ (Sweet Escape) - 新しくてちょっと難しいブロック脱出パズルゲーム
546665569	Jumping Escape!	ジャンピング　エスケイプ！
564096217	Blood Evils	ヴァンパイア危機
667460302	Goldfish Evolution Party	金魚の進化パーティー Goldfish Evolution Party
956302035	Goat Evolution | Clicker Game of the Mutant Goats	Goat Evolution | ミュータントヤギ
664954519	IELTS Examination high frequency English words total 4100 words IELTSテストの高周波英単語攻略 最頻出語4100語	IELTSテストの高周波英単語攻略 最頻出語4100語
642707203	Katakana Exercise books-iPad version - Be the first to start a katakana practice	カタカナ練習帳-iPad版-〜カタカナ練習をはじめよう〜
493620272	Hammer Expert	釘打ち名人
954158424	Night Eyes FREE - Low Light Camera for iPhone and iPad	Night Eyes FREE - iPhoneとiPad用隠し撮りカメラ
336479218	RetroCamera FREE	レトロカメラ FREE
393475127	GO!GO!PAINT FREE	お絵かき広場 [無料]
475905823	iBeer FREE - Drink beer on your iPhone	ビール iBeer FREE - iPhoneでビールを飲もう
840642367	Baby Face Paint - Makeover Games for Kids	ベビーフェイスペイント - 子供のためのお化粧ゲーム
674582997	Baby Faces Photo Frames	赤ちゃんはフォトフレームに直面
488584732	Block Factory	ブロック工場
990983703	Chocolate Factory - Crazy dessert & candies maker chef game for kids	チョコレート工場 - 子供のための狂気のデザート＆キャンディーメーカーシェフゲーム
506299467	Fake Fairy Photo Maker	偽の妖精写真メーカー
895425692	Candy Fall - Fun Free Candy Falling Game	キャンディは秋！  -  Candy Fall!!!
958033142	Snowman Family	雪だるまキャビン
968515208	3D Farm-ing Tractor Park-ing School Drive-r Simulator	3D農業トラクター駐車学校ドライバーシミュレーター
918659580	Beach Fashion Dressup	ビーチファッションのドレスアップ
949227314	Sushi Fest	寿司の正しい食べ方はコレだ！
979004365	Jet Fighter Simulator 3D	ジェット戦闘機のシミュレーター3D
469609774	Simply Find It Seasons	間違い探し－四季
481503870	Simply Find It Seasons HD	間違い探し－四季HD
555754705	Live Fingers - Add Cool Faces and Stuff to your Fingers	指を生きる - あなたの指にクールな顔とスタッフを追加
1009807790	Thoroughly FireWorks	とことん花火
698172579	Female Fitness - The Best Exercises for LOWER BODY (Thighs and Butt)	女性のフィットネス‐下半身のベストエクササイズ（太ももとお尻）
698154775	Fast Fitness — All-in-One	フィットネス、ボディービル、演習、ワークアウト
839590253	Super Flappy Cat	スーパーゆるい猫
419844040	Memento Flash	脳トレ -瞬視記憶-
475962163	Cat Flight Lite	とびねこ Lite
635776073	100 Floors - World Tour	脱出ゲーム100 Floors World Tour- room escape game -
304091875	Hananavi(Kyoto Flower Information)	花なび(今の京都の花情報)
588942200	Best Flower Photo Frames	花のフォトフレーム
919366049	Catching Flowers Contest	花を摘む精霊
955125431	Flappy Flutter Bee	ゆるいフラッタービー
963095776	Color Fonts Keyboard Pro ∞ Cool Font Keyboards with background themes for iOS 8!	色のフォントキーボード+ ∞ 新しいクールなテキストスタイル & SNS など用の更に進化した絵文字！
956432938	Summer Food Decoration	美しい夏のデザート
563797954	Street Food!	Street Food! - 屋台の食べ物
939453041	French Food. Quick and Easy Cooking. Best cuisine traditional recipes & classic dishes. Cookbook	フランス 食品。迅速かつ簡単クッキング。ベストな料理、伝統的なレシピ＆クラシックな料理。料理の本
539529556	Penny Football	コインサッカー
702941320	Brazil Football results & schedule	ブラジル サッカーの速報,日程,見所,結果&順位
955009268	Little Force	リトルフォース
609369070	Retro Frame Free - Edit, Make, Photo Pic Collage edits with instasize style to create vintage vidsticth image editor	Retro Frame Free - 編集、確認し、レトロなヴィンテージスタイルのコラージュを編集する偉大な写真のエフェクトを作成します。フォトコラージュの作成者やメーカーは
787182202	Photo Frames For Lovers	恋人のためのフォトフレーム
854867062	Easter Frames and Masks	イースターフレームとマスク
885757663	Multiplied Freakiness - A Super Addictive Multiplication Game For Fast Thinkers	乗算された恐ろしさ - 高速思想家のスーパー中毒性の乗算ゲーム
605125565	着信音メーカー Free	着信音メーカー Free
516243047	Fighter Free	ファイターフリー
521823929	LifeChecker Free - Highly-Functional Check app	LifeChecker Free - シンプルで高機能なチェックアプリ
865170902	MotionX Free - Motion Detector	MotionX無料 - モーション検出
521946672	Checklist∞ Free - Perfect checklist	Checklist∞ 無料版 - チェックリストアプリ 繰り返し, 階層化
ivate Browser Free - Support Fullscreen and Multi-Tabs	プライベートブラウザ 無料版
941887515	Magnetometer Free - Teslameter and EMF Detector Tool	磁力無料 - テスラメータとEMF検出器ツール
967323451	RadiON2 Free -The world's best music radio stations are here!	RadiON2 Free - 全世界5万のラジオチャンネル感想!
836467261	Chess Free 2014	無料チェス
374389167	2615 Free Bible Maps Plus Bible Study and Commentaries	マップと聖書研究と2615年聖書の名前。
936873789	All Free Falling	すべての自由落下
884729728	Milo's Free Mini Games for a wippersnapper - Barn and Farm Animals Cartoon	Milo 無料ミニゲームー納屋と農場の動物アニメーション
597143665	ezCardTrick Free Version (easy Magic Trick App)	簡単なカードマジック (ezCardTrick)
668897148	RightNow French Conversation	すぐ使えるフランス語会話
919231919	Christmas Fun Snow Maker Santa Run Solitaire Classic Free Cards Game Casino Salon Solitaire Deluxe Edition	クリスマスソリティアフリー Christmas Fun Snow Maker Santa Run Solitaire Classic Free Cards Game Casino Salon Solitaire Deluxe Edition
793881971	Retro Future Racing	レトロフューチャー·レーシング
434803288	PARACHUTE GP	パラシュートGP
913878961	Protect Galapagos - An evolutionary Match 3 game	ガラパゴスの保護- 無料。進化のマッチ3ゲーム
439622315	Fish Galaxy	フィッシュギャラクシー Fish Galaxy
455950765	Escape Game "An Uninspired Man"	脱出ゲーム "退屈な男"
521519384	Powder Game Viewer	粉遊びビューア
638717306	Match Game for Toddlers and Kids : cats, dogs and puppies ! FREE	幼児や子供のための記憶ゲーム：猫、犬や子犬！ - 赤ちゃんのためのアプリ - - 記憶ゲーム - 子供のためのゲーム無料
586948560	Emoji Game!	絵文字ゲーム
944928835	Best Game. Ball edition.	最高のゲーム (Best Game. Ball edition)
708303974	4x4 Gangster Crime Police Smash Wars - Monster Truck Mafia Games FREE	4x4 マフィアレーサーカーレース - モンスタートラックゲーム - 無料 ゲーム
554428409	Number Garbage	ゴミ捨て
981518305	A Garden Counting game for children: Learn to count the numbers 1-10	123アクティブ！ 数字をカウントすることを学ぶためにゲーム 庭の子供のための
935700943	Change Gears Racing	Change Gears Racing -チェンジギアレーシング-ギアチェンジで最速を目指せ
861552892	Bear’s Gift: Create Game Free HD	Bear’s Gift:ベアーズギフト：ゲーム無料の作成 HD
623158699	Talking Ginger 2	おしゃべり猫のトーキング・ジンジャー2
926127360	Little Girl Clean Up Game	リトルガールクリーンアップゲーム
912783090	Salsa Girl Dancer Makeover - Cute fashion dress up game for girls and kids	サルサ ダンサー ガールメイク - かわいいファッションの女の子と子供のためのゲーム。美容、メイクや本当の王女の物語星の女の子変身
924613799	Pirate Girl Make Up Salon – Stylish girls fashion game	海賊の女の子が作るサロン-スタイリッシュな女の子ファッション ゲーム
944165045	Bikini Girls Dress Up	ビキニの女の子はドレスアップ
981883776	Funny Golf	面白いゴルフ
912339381	Crazy Gorilla With Flying Wings	フライング翼を持つクレイジーゴリラ
939519861	English Grammar Quiz - Learn Together	英文法クイズ
755398884	Celebrity Guess (guessing the celebrities quiz games). Cool new puzzle trivia word game with awesome images of the most popular TV icons and movie stars. Have fun predicting the famous celeb, talented musician, iconic athlete and sports icon. Free!	セレブリティ（クイズ推測ゲーム）最も人気のあるテレビや映画スターの素晴らしいイメージを持つクールな新しいパズルトリビア単語ゲーム。有名な人、。楽しさと無料！
514791348	Fukuoka Guide	よかばい福岡
979158921	Florence Guide Events, Weather, Restaurants & Hotels	フィレンツェ ガイド。イベント、天気、レストラン＆ホテル
951609336	Real Guitar Instrument	リアルなギター
877348484	iJangle Guitar Scales: Pentatonic - Blues Scale - Modes - Chart - FREE	iJangle Guitar : ギター  - ギターのスケール - ギター スケール 練習  フリー
598487184	RabbitFight HD	ウサギショット狼 HD
498834744	SPEED HD FREE	スピードHD
838109798	Calculator HD· Free - Simple Calculator with Black White Tile Display & Notable Paper Tape for the iPad,iPhone and iPod	電卓HD· 無料 - アプリ,iPhoneとiPod用ブラックホワイトタイルディスプレイ＆注目紙テープで簡単な計算機
783511889	Japanese HIRAGANA -Touch&Sounds- FREE	平仮名ボード しゃべる50音表 FREE
946776352	Christmas Hair salon - Christmas Games	クリスマスのヘアーサロン - クリスマスゲーム
991666827	New Hairstyle Girls	新しいヘアスタイルの女の子
830154769	Little Hand Doctor - kids games	手の医者 - 子供のゲーム
694492667	Hearing Healing - Relaxing Music & Alarm Clock (Free)	リラックス・ヒーリング - 心地良い睡眠サウンドと目覚まし時計（無料）
850365954	Helpless Hero	まるごし勇者！
866588891	Laser Hero	レーザーヒーロー
916483584	Super Heros Game	スーパーヒーローゲーム
982832401	Palace Hidden Object Game	宮殿 隠しオブジェクト ゲームズ
805516920	Motorcycle Highway Drag Race - Free High Speed Bike Rider Racing	オートバイハイウェイドラッグレース - 高速バイクライダーレーシングゲーム無料
446601010	Endurance Hockey	耐久ホッケー
954754423	Sagittarius Home	射手座のホームページ
454086751	Flick Home Run !	Flick  ホームラン !
939858807	Kids House Cleaning, Baby Home Care Party Game	子供たち 家 クリーニング 赤ちゃん ホーム ケア パーティー ゲーム
903710937	Princess House Design	プリンセスハウスの設計
880034611	Learn How To Draw :  League of Legends Edition	伝説のリーグ：描画する方法を学ぶ
978801590	Duck Hunt-ing Island Elite Challenge - 2015 to 2016 Pro Showdown	ダック狩猟島エリートチャレンジ - 2015 2016プロ対決へ
882493523	Deer Hunting in Forest – Play Big Buck Shooting Safari Fun Game	-森林のシカのハンター大きな降圧撮影サファリ楽しいゲームをプレイします。
846623356	Gorgeous Hyakunin Isshu	ゴージャス百人一首
963524863	A++ Ice Beauty Salon Fashion Girl - Libbi High School Story	++アイスガールファッション美容サロン - Libbi高校ストーリー
942443499	Frozen Ice Popsicles Maker2	冷凍アイスアイスキャンディーMaker2
884957928	An Impossible Test Road: Stay On The Line Game Plus Tilt Control Mode	インポッシブルテストロード：オンラインゲームに滞在プラスコントロールモードを傾けて
962596543	Baby In Hair Salon	赤ん坊の毛が行わ
635145179	Sleep In Office - Avoid funny lookout of the boss	会社で寝よう！ - 社長と社員の居眠りバトルゲーム
941248165	Concrete Island	ドッスン軍艦島 〜 ブロックつみつみ
915360504	Pump It!	このポンプ！
732952271	Mt.Fuji Japan	きょうの富士山
303486832	gogoNavi Japanese <> English Offline Dictionary (Lite Version)	語語ナビ 和英 <> 英和 辞書 Lite オフライン対応!!
905744735	Learn Japanese Hiragana High Speed Tap - It's Brain Training. You can challenge the game super hard.	あいう 早押し ゲーム - 日本語のひらがなを学ぼう、教育に最適、脳トレに最適な超難関モード、ハード、スーパーハードあり！
393819543	日本の姓氏 Japanese Name	日本の姓氏
965628227	Check Japanese Verb Part1 "て(Te) form"	Check Japanese Verb Part1 "て(Te) form"
880583489	Word Jelly Jumble	単語ゼリージャンブル
841972885	Kitty Jetpack-a very tortuous  Pixel adventure game!Not flappy Not 2048!Not bird!	Kitty Jetpackキティジェットパック、非常に曲がりくねったピクセルアドベンチャーゲーム！
530039336	Desserts Jigsaw Puzzle	デザートジグソーパズル
379240463	Trovit Jobs - Find work offers	トロビット・ジョブズ - 仕事を探す
959821355	Tom Joy Restaurant-EN	トムジョイレストラン-EN
980202197	Kitten Jump Game JUMP UP Kitty – Single Tap Climbing Pet	ジャンプ子猫 のジャンプネコ -  登山ペットシングルタップゲーム
804638304	Doo Jump!	グー ジャンプ
929982899	Cookie Jump: The Jump For Freedom	クッキージャンプ：自由のためにジャンプ
600495545	Write KATAKANA	カタカナかこう
861866321	Magnetic Kanji Ball	マグネット漢字ボール
867385039	Kids Kidney Doctor – Amateur surgeon and kids doctor game with body X Ray	キッズ腎臓ドクター - 体のX線をアマチュア外科医と子供ドクターゲーム
842535110	Dirty Kids Makeover	汚いキッズ変身
882183096	Free Kids Puzzle Teach me Cowboys and Indians Cartoon: Learn about Indian adventures and cool cowboys	フリーキッズパズル 教えて　カウボーイとインディアンコミック：　インディアンの冒険やかっこいいカウボーイについて学びます。
866376127	Color Killer	色は？目信頼できるわけではありません？
583261254	Christmas Kiss & 圣诞之吻	Christmas Kiss & クリスマスキス
919356256	Romantic Kisses	小さなカップルロマンのキス
648243592	Throwing Knife King 3D Free	ナイフを投げる 3D Free
551991611	Learn Korean - learn to sing the Korean songs	韓国習って歌う
547968628	Learn Korean Free: Phrases & Vocabulary Words for Travel & Study in Korea | Korean Translator - Bravolol	韓国語を学ぼう:  韓国に旅行、勉強＆住むためのフレーズ＆語彙 - Bravolol
927335243	Mr Kudo teaches Japanese "Hiragana" Russia	工藤さん「ひらがな」教えてんすか！（ロシア語編）
517995893	iBackgammon LITE	バックギャモン LITE
778008540	Effect Lab - Add Colors, Photo Editing Effects, like color, blur and Filters to edit Photos and Pictures w/ camera	Effect Lab - カメラと写真と写真の焦点に色、編集エフェクト、フィルタを追加
972548285	Agility Ladder	はしごステップ
943484100	Aaaah! Las Vegas Hi Lo Card Casino Video Poker Jackpot!	AAAAH！ラスベガスハイローカードカジノビデオポーカージャックポット！
461707244	China Legend	中国の昔話
778294373	English Lesson of Transport for Grade A Kids	「輸送」の英語の語彙
907354877	Don't Let Them Go - An Addictive Physics Based Ball Game	それらを手放すしないでください - 中毒性の物理ベースボールゲーム
438594151	Battery Life (Free)	バッテリーの耐用年数
344352798	Free Light	フリーライト
906935665	Stealth Lion - A Wild Zoo Jump And Escape Story 2D FREE	影のライオン - 野生のジャングルの冒険
457391287	NewDay Lite	新しい毎日 Lite
901425073	PopDictReader Lite	英文読書の効率アップ！ PopDictReader Lite 〜 英語の多読でTOEIC高得点を取得しよう
430216486	SheetRack Lite - Original Sheet Music Score Read...	SheetRack Lite  は独創的な楽譜用アプリです。
990175212	Pretty Little Bride - The hottest bride girl games for girls and kids!	かわいい花嫁の - 女の子と子供のための最も熱い花嫁の女の子のゲーム！
